bigancicoa	conico	conico	conico
ezagutzallea.Lat	conocedor	conocedor	conocedor
ezagutu	conocer	conocer	conocer
badazaudaz	indic	indic	indic
badazauzuz	indic	indic	indic
badazauz	indic	indic	indic
ezagutua	conocido	conocido	conocido
ezaguná	conocido	conocido2	conocido
iguerri	conocer	conocer2	conocer
ezaguturo	conocidamente	conocidamente	conocidamente
ezaguquiro	conocidamente	conocidamente	conocidamente
ezaguera	conocimiento	conocimiento	conocimiento
ezagundea	conocimiento	conocimiento	conocimiento
ezagutza	conocimiento	conocimiento	conocimiento
chirographo	conocimiento de alguna	conocimiento de alguna	conocimiento de alguna
quenquida	conquista	conquista	conquista
irabazquida	conquista	conquista	conquista
quenquidaria	conquistador	conquistador	conquistador
irabazquidaria	conquistador	conquistador	conquistador
quenquidatu	conquislar	conquislar	conquislar
irabazquis datu	conquislar	conquislar	conquislar
quenquidatua	conquistado	conquistado	conquistado
irabazquidatua	conquistado	conquistado	conquistado
jaquiquindatu	consaber	consaber	consaber
aquiquindatua	consabido	consabido	consabido
jaquinquidea	consabidor	consabidor	consabidor
donequida	consagracion	consagracion	consagracion
conſagracioa	consagracion	consagracion	consagracion
donequidatu	consagrar	consagrar	consagrar
donaquidatu	consagrar	consagrar	consagrar
conjagratu	consagrar	consagrar	consagrar
donequidatua	consagrado	consagrado	consagrado
donaquidatua	consagrado	consagrado	consagrado
conſagratua	consagrado	consagrado	consagrado
donequidaria	consagrante	consagrante	consagrante
conſagrantea	consagrante	consagrante	consagrante
odolquida	consagrante	consagrante	consagrante
odolquidatu	hazerse	hazerse	hazerse
baturecoa	conscripto	conscripto	conscripto
ardeſtea	consecucion	consecucion	consecucion
erdeſtea	consecucion	consecucion	consecucion
ardieſcuna	consecucion	consecucion	consecucion
erdieſcuna	consecucion	consecucion	consecucion
ondoreró	consecutivamente	consecutivamente	consecutivamente
jarraiquiro	consecutivamente	consecutivamente	consecutivamente
ondorezcoa	consecutivo	consecutivo	consecutivo
jarraiezcoa	consecutivo	consecutivo	consecutivo
conſeguitu	conseguir	conseguir	conseguir
ardietſi	conseguir	conseguir	conseguir
erdietſi	conseguir	conseguir	conseguir
eſondaria	consejero	consejero	consejero
conſejaria	consejero	consejero	consejero
conſellaria	consejero	consejero	consejero
eſondea	consejo	consejo	consejo
con ſejua	consejo	consejo	consejo
conſellua	consejo	consejo	consejo
ggaquidaria	consentidor	consentidor	consentidor
naiquidaria	consentidor	consentidor	consentidor
guraquidaria	consentidor	consentidor	consentidor
gogaquida	consentimiento	consentimiento	consentimiento
naiquida	consentimiento	consentimiento	consentimiento
guraquida	consentimiento	consentimiento	consentimiento
gogaquidctu	consentir	consentir	consentir
aiquidatu	consentir	consentir	consentir
guraquidatu	consentir	consentir	consentir
ggaquidatua	consentido	consentido	consentido
&c	consentido	consentido	consentido
ondore	consequencia	consequencia	consequencia
jarraiquida	consequencia	consequencia	consequencia
bera goa	consequencia	consequencia	consequencia
gordacaya	conserge	conserge	conserge
zaitiraundea	conservacion	conservacion	conservacion
zaitirauntzallea	conservador	conservador	conservador
zaitiraungarria	conservaduria	conservaduria	conservaduria
zaitiraungaerriaren equindea	conservaduria	conservaduria	conservaduria
zaitiraundu	conservar	conservar	conservar
zaitiraundua	conservado	conservado	conservado
zaitiraundezcoa	conservativo	conservativo	conservativo
gordacaiguillea	conservero	conservero	conservero
betuſtegarria	considerable	considerable	considerable
conſideragarria	considerable	considerable	considerable
betuſtea	consideracion	consideracion	consideracion
conſieracioa	consideracion	consideracion	consideracion
betuſtetu	considerar	considerar	considerar
conſideratu	considerar	considerar	considerar
betuſtetua	considerar	considerar	considerar
conſideratua	considerar	considerar	considerar
ſervoitzariquidea	consiervo	consiervo	consiervo
berequin	consigo	consigo	consigo
beragáz	consigo	consigo	consigo
beérecquin	consigo	consigo2	consigo
béracgaz	consigo	consigo2	consigo
ondorezcoa	consiguiente	consiguiente	consiguiente
berazgocoa	consiguiente	consiguiente	consiguiente
ondorero	consiguientemente	consiguientemente	consiguientemente
ondorequiro	consiguientemente	consiguientemente	consiguientemente
jarraiquiro	consiguientemente	consiguientemente	consiguientemente
berazgoró	consiguientemente	consiguientemente	consiguientemente
iraunquida	consistencia	consistencia	consistencia
iraunquidea	consistente	consistente	consistente
ego	consistir	consistir	consistir
auzbaquidecoa	consistorial	consistorial	consistorial
auzbaquideroó	consistorial	consistorial	consistorial
auzbaquidea	consistorio	consistorio	consistorio
auzbaquideco echea	consistorio	consistorio2	consistorio
lecua	consistorio	consistorio2	consistorio
conſolatu	consolar	consolar	consolar
bozcariotu	consolar	consolar	consolar
pozquidatu	consolar	consolar	consolar
conſolatua	consolado	consolado	consolado
bozcariotua	consolado	consolado	consolado
pozquidatua	consolado	consolado	consolado
conſolatzallea	consolador	consolador	consolador
pozquidatzallea	consolador	consolador	consolador
conſolaguillea	consolativo	consolativo	consolativo
bozcarioguillea	consolativo	consolativo	consolativo
pozguillea	consolativo	consolativo	consolativo
ſoldar	consolidar	consolidar	consolidar
erſcontu	consolidar	consolidar	consolidar
conformidad	consonancia	consonancia	consonancia
batoſgoa	consonante	consonante	consonante
batoſgoecoa	consonante	consonante	consonante
conforme	consonante	consonante2	consonante
oſquidea	consonante	consonante3	consonante
batoſgatu	consorar	consorar	consorar
concordar	consonar	consonar	consonar
batoſgocoa	consono	consono	consono
ſuertaquida	consorcio	consorcio	consorcio
zortaquida	consorcio	consorcio	consorcio
ſuertaquidea	consorte	consorte	consorte
zortaquidea	consorte	consorte	consorte
aguerquidea	conspicuo	conspicuo	conspicuo
elcarquida	conspiracion	conspiracion	conspiracion
alcarquida	conspiracion	conspiracion	conspiracion
conjuracion	conspiracion	conspiracion	conspiracion
elcarquidatu	conspirar	conspirar	conspirar
elcarquidatua	conspirado	conspirado	conspirado
egoquida	constancia	constancia	constancia
egoquidea	constante	constante	constante
egoquidatu	hazerse constante	hazerse constante	hazerse constante
egoquidaró	hazerse constante	hazerse constante	hazerse constante
aguerquidatu	constar	constar	constar
parquidatu	constar	constar2	constar
izarquida	constelacion	constelacion	constelacion
izuquida	consternacion	consternacion	consternacion
atemorizar	consternar	consternar	consternar
izuquidatu	consternar	consternar	consternar
izuquidatua	consternado	consternado	consternado
encorganza	constipacion	constipacion	constipacion
chularmeen iſquidá	constipacion	constipacion	constipacion
encorgatú	constipar	constipar	constipar
chularmeac iſquidatu	constipar	constipar	constipar
encorgatua	constipado	constipado	constipado
izquidatua	constipado	constipado	constipado
neurquidatu	constituir	constituir	constituir
arauquidatu	constituir	constituir	constituir
neurquidatua	constituido	constituido	constituido
arauquidatua	constituido	constituido	constituido
neurquidaria	constituyente	constituyente	constituyente
goitiquidatu	constituir	constituir	constituir
goitiquidatua	constituir	constituir	constituir
neurquidea	constitutivo	constitutivo	constitutivo
arauquidea	constitutivo	constitutivo	constitutivo
erazquida	constitutivo	constitutivo	constitutivo
erazquidatu arazquidatu	constreñir	constreñir	constreñir
erazquidatua	constreñido	constreñido	constreñido
arazquidatua	constreñido	constreñido	constreñido
apretar	constreñir	constreñir	constreñir
equidatu	construir	construir	construir
equidatua	construido	construido	construido
equidaria	constructor	constructor	constructor
hitzaldiaren	construccion	construccion	construccion
hizcuntza batetic beſtera htzac itzuli , irauli , biurtu	construir	construir	construir
egopequidea	consubstancial	consubstancial	consubstancial
egopequidatu	hazerse	hazerse	hazerse
guiarrauquidatu	consuegrar	consuegrar	consuegrar
guiarrauquidea	consuegro	consuegro	consuegro
guinarreuuidea	consuegro	consuegro	consuegro
zolda	consuelda	consuelda	consuelda
oſichecá	consuelda	consuelda	consuelda
atſequida	consuelo	consuelo	consuelo
pozquida	consuelo	consuelo	consuelo
conſueloa	consuelo	consuelo	consuelo
oitupetua	consuetudinario	consuetudinario	consuetudinario
Bacarquidea	consul	consul	consul
bacarquida	consulado	consulado	consulado
bacarquidacoa	consular	consular	consular
hitzeraquida	consulta	consulta	consulta
uſtenquida	consulta	consulta	consulta
bitzeraquidatu	consulta	consulta	consulta
hitzeraquidatua	consultado	consultado	consultado
uſtenquidatua	consultado	consultado	consultado
erizquidatua	consultado	consultado2	consultado
ibenquidatua	consultado	consultado3	consultado
ibenquida	consulta	consulta	consulta
uſtenquidariac	consultantes	consultantes	consultantes
eſonquidecoa	consultivo	consultivo	consultivo
bucandea	consumacion	consumacion	consumacion
atzendea	consumacion	consumacion	consumacion
oſoró	consumadamente	consumadamente	consumadamente
oſagarriró	consumadamente	consumadamente	consumadamente
bucaquidatu	consumar	consumar	consumar
atzenquidatu	consumar	consumar	consumar
oſaquidatu	consumar	consumar	consumar
&c	consummator	consummator	consummator
&c	consummator	consummator	consummator
ezcontza lecuſtatu	consumar el matrimonio	consumar el matrimonio	consumar el matrimonio
ezcontza lencuſtatua	consumado matrimonio	consumado matrimonio	consumado matrimonio
higatu	consumir	consumir	consumir
deſeguin	consumir	consumir	consumir
bagueztatu	consumir	consumir	consumir
deſeguiña	consumido	consumido	consumido
bagueztatua	consumido	consumido	consumido
Cbriſtoreu gorputzá	consumir en la	consumir en la	consumir en la
eta odola artzea	consumir en la	consumir en la	consumir en la
higatu	consumirse	consumirse	consumirse
lichigatu	consumirse	consumirse	consumirse
deſeguin	consumirse	consumirse	consumirse
erquitua	consumido	consumido	consumido
gaſtua	consumo	consumo	consumo
bigagoa	consumo	consumo	consumo
uquiquida	contacto	contacto	contacto
contaquizuna	contadero	contadero	contadero
cembaquizuna	contadero	contadero	contadero
teqerſia	contadero	contadero2	contadero
uqueritu	contagiar	contagiar	contagiar
uqueritua	contagiado	contagiado	contagiado
uqueria	contagio	contagio	contagio
uqueritſua	contagioso	contagioso	contagioso
queruquida	contaminacion	contaminacion	contaminacion
queruquidatu	contaminar	contaminar	contaminar
queruquidatua	contaminar	contaminar	contaminar
contatua	contado	contado	contado
ambatetua	contado	contado	contado
cembatetua	contado	contado	contado
contatzallea	contador	contador	contador
ambataria	contador	contador	contador
cembataria	contador	contador	contador
contuteguia	contaduria	contaduria	contaduria
ambateguia	contaduria	contaduria	contaduria
contuquintza	contaduria	contaduria2	contaduria
ambaquintza	contaduria	contaduria2	contaduria
contatu	contaduria	contaduria2	contaduria
contatua	contado	contado	contado
erauſquidatua	contado	contado	contado
eguiztatua	contado	contado	contado
beondaztea	contemplacion	contemplacion	contemplacion
beondaztu	contemplar	contemplar	contemplar
beondaztua	contemplado	contemplado	contemplado
beondaztaria	contemplador	contemplador	contemplador
beguirunea	contemplacion	contemplacion	contemplacion
pozquidatu	contemplar	contemplar	contemplar
adular	contemplar	contemplar2	contemplar
liſongear	contemplar	contemplar2	contemplar
idea	contemporaneo	contemporaneo	contemporaneo
quidea	contemporaneo	contemporaneo	contemporaneo
eraqui-	contemporaneo	contemporaneo	contemporaneo
leyagarria	contencioso	contencioso	contencioso
leyatu	contender	contender	contender
leyataria	contendor	contendor	contendor
liſcarraria	contendoso	contendoso	contendoso
leyazalea	contendoso	contendoso	contendoso
egaaguera	contenencia	contenencia	contenencia
dauquidatu	contener	contener	contener
dauquidatua	contenido	contenido	contenido
dauquidalea	continente	continente	continente
euquidatua	contenido	contenido	contenido
euquidatu	contenerse	contenerse	contenerse
nai quida	contenta en las	contenta en las	contenta en las
aiidacorra	contentadizo	contentadizo	contentadizo
aiqdatu	contentar	contentar	contentar
erapoztu	contentar	contentar	contentar
contentatu	contentar	contentar	contentar
naiquidatu	contentarse	contentarse	contentarse
alegria	contento	contento	contento
naiquida	contento	contento	contento
naiquidea	contento	contento2	contento
naiquide dago chit Contera	contentisimo esta	contentisimo esta	contentissimo esta
erriquidea	conterraneo	conterraneo	conterraneo
jaquiraſquida	contestacion	contestacion	contestacion
talaſquidá	contestacion	contestacion	contestacion
alteracion	contestacion	contestacion2	contestacion
talaz-	contestar	contestar	contestar
talazquidatua	contestado	contestado	contestado
talazquidea	conteste	conteste	conteste
jaquiraſquidea	conteste	conteste	conteste
eraquida	contexto	contexto	contexto
moldaera	contexto	contexto	contexto
porfia	contienda	contienda	contienda
riña	contienda	contienda	contienda
liſcarra	contienda	contienda	contienda
leyá	contienda	contienda	contienda
ſalea	contienda de correr	contienda de correr	contienda de correr
ſobrado	contignacion	contignacion	contignacion
entreſuelo	contignacion	contignacion	contignacion
hirequin	contigo	contigo	contigo
eurequin	contigo	contigo	contigo
eugaz	contigo	contigo	contigo
zurequin	contigo	contigo	contigo
zeurequin	contigo	contigo	contigo
zeugaz	contigo	contigo	contigo
onduquiró	contiguamente	contiguamente	contiguamente
urrenderó	contiguamente	contiguamente	contiguamente
onduquia	contiguamente	contiguamente	contiguamente
urrendea	contiguamente	contiguamente	contiguamente
onduquia	contiguo	contiguo	contiguo
urrendecoa	contiguo	contiguo	contiguo
euquidagoa	continencia	continencia	continencia
meſura	continencia	continencia2	continencia
modeſtia	continencia	continencia2	continencia
manaurcá	continente	continente	continente
euquidea	continente	continente2	continente
euquidazcoa	continente	continente2	continente
tierra	continente	continente3	continente
euquidaró	continentemente	continentemente	continentemente
lizaquecoa	contingencia	contingencia	contingencia
lizatecoa	contingencia	contingencia	contingencia
lizaqueana	contingente	contingente	contingente
leiqueana	contingente	contingente	contingente
taldia	contingente	contingente2	contingente
lizaqueanez	contingentemente	contingentemente	contingentemente
queanez	contingentemente	contingentemente	contingentemente
aurranderó	continuadamente	continuadamente	continuadamente
pleguquiro	continuadamente	continuadamente	continuadamente
aurrandetzallea	continuador	continuador	continuador
plegutzallea	continuador	continuador	continuador
aurrandetu	continuar	continuar	continuar
plegutu	continuar	continuar	continuar
aurrandetua	continuado	continuado	continuado
plegutua	continuado	continuado	continuado
pleguichecaren bataera	continuidad	continuidad	continuidad
pleguicheca	continuo	continuo	continuo
beticoa	continuo	continuo2	continuo
icherza	contorno	contorno	contorno
ingurua	contorno	contorno	contorno
contra	contra	contra	contra
zuen	contra vosotros	contra vosotros	contra vosotros
zeuen contra	contra vosotros	contra vosotros	contra vosotros
contralezoyac	contraataques	contraataques	contraataques
contracolezoyac	contraataques	contraataques	contraataques
contrabandoa	contrabando	contrabando	contrabando
contragoyaguindea	contrabando	contrabando	contrabando
contrabateria	contrabateria	contrabateria	contrabateria
contraſutumpadia	contrabateria	contrabateria	contrabateria
gueldotſa	contrabaxo	contrabaxo	contrabaxo
contragambioa	contracambio	contracambio	contracambio
contragambioa	contracambio	contracambio2	contracambio
ordaiña	contracambio	contracambio2	contracambio
barbillea	cotraccion	cotraccion	cotraccion
contrachartella	contracedula	contracedula	contracedula
contraciſtalia	contracifra	contracifra	contracifra
contra apaindua	contraculto	contraculto	contraculto
contradanza	contradanza	contradanza	contradanza
contraeſan	contradecir	contradecir	contradecir
contra erran	contradecir	contradecir	contradecir
ezeztu	contradecir	contradecir	contradecir
ezeztatu	contradecir	contradecir	contradecir
cedali	contradecir	contradecir	contradecir
contraeſatea	contradiccion	contradiccion	contradiccion
contraerratea	contradiccion	contradiccion	contradiccion
ezeztea	contradiccion	contradiccion	contradiccion
ezeztatzea	contradiccion	contradiccion	contradiccion
cedalia	contradiccion	contradiccion	contradiccion
contraeſalea	contradictor	contradictor	contradictor
contraerralea	contradictor	contradictor	contradictor
ezeztaria	contradictor	contradictor	contradictor
ezeztatzallea cedalitzallea	contradictor	contradictor	contradictor
contraeſalquiro	contradictor	contradictor	contradictor
ezeztaquiro	contradictor	contradictor	contradictor
cedalizquiro	contradictor	contradictor	contradictor
contraeſalea	contradictorio	contradictorio	contradictorio
ezeztaria	contradictorio	contradictorio	contradictorio
cedalitzallea	contradictorio	contradictorio	contradictorio
contraeuſquiña	contradique	contradique	contradique
contrazupaldatſa	contraescarpa	contraescarpa	contraescarpa
contraeſcritura	contraescritura	contraescritura	contraescritura
contraciabezgoa	contraescritura	contraescritura	contraescritura
contramurrobia	contrafoso	contrafoso	contrafosso
bezaguitu	contrahazer	contrahazer	contrahazer
iñaquin	contrahazer	contrahazer	contrahazer
iñaquindu	contrahazer	contrahazer	contrahazer
bezaguitua	contrahecho	contrahecho	contrahecho
iñaquiña	contrahecho	contrahecho	contrahecho
iñaquindua	contrahecho	contrahecho	contrahecho
elbarria	contrahecho	contrahecho2	contrahecho
barbildu	contraher	contraher	contraher
barbildu	contraherse	contraherse	contraherse
barbildaria	contrahiente	contrahiente	contrahiente
barbildua	contrahido	contrahido	contrahido
contrabelarra	contrahierva	contrahierva	contrahierva
contrabedarra	contrahierva	contrahierva	contrahierva
equicuſtaria	contralor	contralor	contralor
goitotſa	contralto en la	contralto en la	contralto en la
contramaucac	contramangas	contramangas	contramangas
contramaiſua	contramaestre	contramaestre	contramaestre
contraaguindu	contramandar	contramandar	contramandar
contramanatu	contramandar	contramandar	contramandar
contrajoaira	contramarcha	contramarcha	contramarcha
contrajoan	contramarchar	contramarchar	contramarchar
atzeratu	contramarchar	contramarchar	contramarchar
guibelatu	contramarchar	contramarchar	contramarchar
contralapobia	contramina	contramina	contramina
contralupobitu	contraminar	contraminar	contraminar
contramurrua	contramuralla	contramuralla	contramuralla
contraaguindea	contraorden	contraorden	contraorden
contramanua	contraorden	contraorden	contraorden
illecontra	contrapelo	contrapelo	contrapelo
ulecontra	contrapelo	contrapelo	contrapelo
ſataitu	contrapesar	contrapesar	contrapesar
contrapiſatu	contrapesar	contrapesar	contrapesar
piſaberdindu	contrapesar	contrapesar	contrapesar
ſataitua	contrapesado	contrapesado	contrapesado
contrapiſatuaá	contrapesado	contrapesado	contrapesado
piſaberdindua	contrapesado	contrapesado	contrapesado
ſataya	contrapeso	contrapeso	contrapeso
contrapiſua	contrapeso	contrapeso	contrapeso
piſuberdindea	contrapeso	contrapeso	contrapeso
contraizurria	contrapeste	contrapeste	contrapeste
contraifiñi	contraponer	contraponer	contraponer
contraibeni	contraponer	contraponer	contraponer
contraifiñia	contrapuesto	contrapuesto	contrapuesto
contraibenia	contrapuesto	contrapuesto	contrapuesto
contraifindea	contraposicion	contraposicion	contraposicion
contraibendea	contraposicion	contraposicion	contraposicion
contraotſanquidatu	contrapuntear	contrapuntear	contrapuntear
contraotſanquida	contrapunto	contrapunto	contrapunto
contraquilla	contraquilla	contraquilla	contraquilla
contraeuſquiña	contrareparo	contrareparo	contrareparo
contraerreſtatu	contrarestar	contrarestar	contrarestar
contraerreſtoa	contraresto	contraresto	contraresto
contraariró	contrariamente	contrariamente	contrariamente
contraaritzea	contrariedad	contrariedad	contrariedad
contraarigoa	contrariedad	contrariedad	contrariedad
etſaya	contrario	contrario	contrario
arerioa	contrario	contrario	contrario
contreſtá	contrario	contrario	contrario
contraſeña	contraseña	contraseña	contraseña
contraſiñua	contraseña	contraseña	contraseña
contraaztarna	contraseña	contraseña	contraseña
contramargoa	contraseña	contraseña	contraseña
contraegotgarria	contrastable	contrastable	contrastable
contraegotu	contrastar	contrastar	contrastar
contraegotzallea	contrastante	contrastante	contrastante
piſuzaita	contraste	contraste	contraste
ſaleroſgoa	contratacion	contratacion	contratacion
tratuquida	contratacion	contratacion	contratacion
ſaleroſi	contratar	contratar	contratar
tratuquidatu	contratar	contratar	contratar
ſaleroſtaria	contratante	contratante	contratante
tratuquidaria	contratante	contratante	contratante
baldindetua	contratado	contratado	contratado
balindetua	contratado	contratado	contratado
contraera	contratiempo	contratiempo	contratiempo
guertacaitza	contratiempo	contratiempo	contratiempo
ajuſte	contrato	contrato	contrato
baldindea	contrato	contrato	contrato
balindea	contrato	contrato	contrato
contraantea	contratreta	contratreta	contratreta
eontraichertza	contravalacion	contravalacion	contravalacion
contraichertzatu	contravalar	contravalar	contravalar
contraichertzatua	contravalado	contravalado	contravalado
iraſenda	contraveneno	contraveneno	contraveneno
contrapozoia	contraveneno	contraveneno	contraveneno
contraetorri	contravenir	contravenir	contravenir
Jaincoaren legueari contranatorquio , &c	contraevengo	contraevengo	contraevengo
contraetorlea	contraveniente	contraveniente	contraveniente
contraventor	transgresor	transgresor	transgressor
taldiquida	contribucion	contribucion	contribucion
ambatquida	contribucion	contribucion	contribucion
taldiquidatu	contribuir	contribuir	contribuir
ambatquidatu	contribuir	contribuir	contribuir
taldiquidea	contribuyente	contribuyente	contribuyente
ambatqui-	contribuyente	contribuyente	contribuyente
oneſ-damua	contricion	contricion	contricion
aftigir	contristar	contristar	contristar
congojar	contristar	contristar	contristar
triſtaquidatu	contristar	contristar	contristar
pozcabetu	contristar	contristar	contristar
triſtaquidatua	contristado	contristado	contristado
pozcabetua	contristado	contristado	contristado
oneſdamutua	contrito	contrito	contrito
ezpaitá	controversia	controversia	controversia
leiquitza	controversia	controversia	controversia
ezpaitaria	controversista	controversista	controversista
leiquitzaria	controversista	controversista	controversista
ezpaitagarria	controvertible	controvertible	controvertible
leiquitzagarria	controvertible	controvertible	controvertible
ezpaitatu	controvertir	controvertir	controvertir
leiquitzatu	controvertir	controvertir	controvertir
ezpaitatua	controvertido	controvertido	controvertido
leiquitzatua	controvertido	controvertido	controvertido
mahaitara	contubernio	contubernio	contubernio
echapequida	contubernio	contubernio	contubernio
hiſia	contumacia	contumacia	contumacia
burcoidea	contumacia	contumacia	contumacia
furfidia	contumacia	contumacia	contumacia
hiſitia	contumaz	contumaz	contumaz
burcoya	contumaz	contumaz	contumaz
furfitia	contumaz	contumaz	contumaz
laidaurcá	contumelia	contumelia	contumelia
betirainá	contumelia	contumelia	contumelia
laidaurcaró	contumeliosamente	contumeliosamente	contumeliosamente
betirainaró	contumeliosamente	contumeliosamente	contumeliosamente
laidaurcaria	contumelioso	contumelioso	contumelioso
betirainzalea	contumelioso	contumelioso	contumelioso
tarbaquidaria	conturbador	conturbador	conturbador
alborotar	conturbar	conturbar	conturbar
turbaquidatu	conturbar	conturbar	conturbar
erauci	conturbar	conturbar	conturbar
turbaquidatua	conturbado	conturbado	conturbado
eraucia	conturbado	conturbado	conturbado
eraucileac	conturbantes	conturbantes	conturbantes
turbaquideac	conturbantes	conturbantes	conturbantes
maliatzea	contusion	contusion	contusion
mallatzea	contusion	contusion	contusion
ſendaquida	convalecencia	convalecencia	convalecencia
ſendabitartea	convalecencia	convalecencia	convalecencia
ſendaquidatu	convalecer	convalecer	convalecer
ſendabitartetu	convalecer	convalecer	convalecer
zuzpertu	convalecer	convalecer	convalecer
ſendaquidea	convaleciente	convaleciente	convaleciente
ſendabitarteduna	convaleciente	convaleciente	convaleciente
ſendaquidatua	convalecido	convalecido	convalecido
zuzpertua	convalecido	convalecido	convalecido
urcoquidea	convecino	convecino	convecino
aldequidea	convecino	convecino	convecino
alboquidea	convecino	convecino	convecino
baldindea	convencion	convencion	convencion
balindea	convencion	convencion	convencion
elcargoá	convencion	convencion	convencion
baldindecoa	convencion	convencion	convencion
conveniente	convenible	convenible	convenible
eragoa	conveniencia	conveniencia	conveniencia
etorquida	conveniencia	conveniencia	conveniencia
elquida	conveniencia	conveniencia	conveniencia
erazco	conveniente	conveniente	conveniente
eragozcoa	conveniente	conveniente	conveniente
etorquidazcoa	conveniente	conveniente	conveniente
elquidazcoa	conveniente	conveniente	conveniente
erazcoro	convenientemente	convenientemente	convenientemente
eragozcoro	convenientemente	convenientemente	convenientemente
convencion	convenio	convenio	convenio
ajuſte	convenio	convenio	convenio
conveni	convenir	convenir	convenir
antſia izan	convenir	convenir	convenir
conveni da	conviene	conviene	conviene
antſia da	conviene	conviene	conviene
eguin dedin	conviene	conviene	conviene
eguin dedilla	conviene	conviene	conviene
bilgumaiſca	conventiculo	conventiculo	conventiculo
bapildarra	conventual	conventual	conventual
comentuarra	conventual	conventual	conventual
bapildarquea	conventualidad	conventualidad	conventualidad
comentuarquea	conventualidad	conventualidad	conventualidad
bapilderó	conventualmente	conventualmente	conventualmente
comenturó	conventualmente	conventualmente	conventualmente
comentuquiró	conventualmente	conventualmente	conventualmente
elcargarria	conversable	conversable	conversable
alcargarria	conversable	conversable	conversable
ſolaſa	conversacion	conversacion	conversacion
jolaſa	conversacion	conversacion	conversacion
hizqueta aharanza	conversacion	conversacion	conversacion
goyea	conversacion	conversacion	conversacion
jolaſgaya	materia de conversacion	materia de conversacion	materia de conversacion
ſolaſean	conversar	conversar	conversar
jolaſean	conversar	conversar	conversar
hizquetan egon	conversar	conversar	conversar
beſtetu	convertir vna	convertir vna	convertir vna
bercetu	convertir vna	convertir vna	convertir vna
arriac oguitan beſtetzen ditu	convierte las piedras	convierte las piedras	convierte las piedras
beſtetua	convertido	convertido	convertido
bercetua	convertido	convertido	convertido
beſtegarria	convertible	convertible	convertible
bercegarria	convertible	convertible	convertible
beſtetzallea	conversivo	conversivo	conversivo
bercezalea	conversivo	conversivo	conversivo
convoerſioa	conversion	conversion	conversion
biurrondea	conversion	conversion	conversion
aldondea	conversion	conversion	conversion
convertitu	convertir	convertir	convertir
biurrondu	convertir	convertir	convertir
aldondu	convertir	convertir	convertir
convertitua	convertido	convertido	convertido
biurrondua	convertido	convertido	convertido
aldondua	convertido	convertido	convertido
convertigarria	convertible	convertible	convertible
biurrongarrria	convertible	convertible	convertible
aldongarria	convertible	convertible	convertible
zacongaña	convexo	convexo	convexo
zocongaña	convexo	convexo	convexo
cofagaina	convexo	convexo	convexo
vicitzaquida	convictorio	convictorio	convictorio
vicitzaquidea	convictorista	convictorista	convictorista
eſqueñi	convidar	convidar	convidar
eſcañi	convidar	convidar	convidar
eſqueñia	convidado	convidado	convidado
eſqueñia	convite	convite	convite
eſcañia	convite	convite	convite
arrendetu	convidar	convidar	convidar
arrendetua	convidado	convidado	convidado
convoidatu	convidar	convidar	convidar
gomitatu	convidar	convidar	convidar
deitu	convidar	convidar	convidar
otſeguin	convidar	convidar	convidar
contidataa gomitatua , &c	convidado	convidado	convidado
deiquida	convocacion	convocacion	convocacion
oſquida	convocacion	convocacion	convocacion
deiquidatu	convocar	convocar	convocar
oſquidatu	convocar	convocar	convocar
deiquidatua	convocado	convocado	convocado
&c	convocado	convocado	convocado
deiquidagarria	convocatoria	convocatoria	convocatoria
oſquidagarria	convocatoria	convocatoria	convocatoria
zaiquida	convocatoria	convocatoria	convocatoria
zaiquidatu	convoyar	convoyar	convoyar
zaiquidatua	convoyado	convoyado	convoyado
zaiquidaria	convoyante	convoyante	convoyante
quiſcurtacoa	convulsivo	convulsivo	convulsivo
con	convusco	convusco	convusco
eguiquida	cooperacion	cooperacion	cooperacion
eguiquidaria	cooperador	cooperador	cooperador
eguiquidatu	cooperar	cooperar	cooperar
eguiquidatua	cooperado	cooperado	cooperado
zucenquida	coordinacion	coordinacion	coordinacion
zucenquidatu	coordinar	coordinar	coordinar
zucenquidatua	coordinado	coordinado	coordinado
copſa	bascuence	bascuence	bascuence
copazarea	bascuence	bascuence	bascuence
copatua	copado arbol	copado arbol	copado arbol
garraitetua	copado arbol	copado arbol	copado arbol
boilloſtetua	copado arbol	copado arbol	copado arbol
copazaia	copero	copero	copero
edontziaria	copero	copero	copero
edontzizaya	copero	copero	copero
motoduna	copetudo	copetudo	copetudo
galbarduna	copetudo	copetudo	copetudo
abundancia	copia	copia	copia
uga-	copia	copia	copia
irudieratua	copiado	copiado	copiado
irudieratzallea	copiador	copiador	copiador
erabeztatua	copiado	copiado	copiado
erabeztaria	copiador	copiador	copiador
bilgoa	copilacion	copilacion	copilacion
bilgotu	copilar	copilar	copilar
bilgotua	copilado	copilado	copilado
bilgotaria	copiador	copiador	copiador
edontzichoa	copilla	copilla	copilla
ioriro	copiosamente	copiosamente	copiosamente
ugariro	copiosamente	copiosamente	copiosamente
naroró	copiosamente	copiosamente	copiosamente
ioria	copioso	copioso	copioso
ugaria	copioso	copioso	copioso
naroa	copioso	copioso	copioso
erabeztaria	copista	copista	copista
copleatu	coplear	coplear	coplear
neurtotſitu	coplear	coplear	coplear
lototſitu	coplear	coplear	coplear
coplaguillea	coplero	coplero	coplero
neurtoſquiña	coplero	coplero	coplero
lototſaria	coplero	coplero	coplero
